event_id,customer_id,event_date,event_type,points_change,points_balance,tier,campaign_id,description
LOY00007597,CUST002898,2022-05-15,Bonus Points,87,87,Silver,,Event: Bonus Points
LOY00000328,CUST002898,2023-01-11,Points Earned,288,375,Bronze,CAMP004,Event: Points Earned
LOY00003141,CUST002898,2023-05-16,Points Earned,281,656,Bronze,CAMP012,Event: Points Earned
LOY00006622,CUST002898,2024-04-08,Bonus Points,288,944,Silver,,Event: Bonus Points
LOY00009324,CUST002899,2022-01-07,Points Redeemed,-645,-645,Bronze,,Event: Points Redeemed
LOY00009363,CUST002899,2022-01-25,Bonus Points,95,-550,Gold,CAMP019,Event: Bonus Points
LOY00004498,CUST002899,2022-05-15,Points Redeemed,-570,-1120,Gold,CAMP015,Event: Points Redeemed
LOY00014931,CUST002899,2023-04-29,Points Redeemed,-736,-1856,Silver,CAMP020,Event: Points Redeemed
LOY00008430,CUST002899,2023-09-29,Points Earned,390,-1466,Silver,CAMP017,Event: Points Earned
LOY00007912,CUST002899,2023-10-23,Points Earned,415,-1051,Silver,CAMP018,Event: Points Earned
LOY00013043,CUST002900,2022-10-29,Points Earned,487,487,Bronze,,Event: Points Earned
LOY00006788,CUST002900,2023-12-08,Tier Upgraded,0,487,Silver,CAMP002,Event: Tier Upgraded
LOY00002495,CUST002901,2022-03-07,Bonus Points,353,353,Platinum,CAMP005,Event: Bonus Points
LOY00006899,CUST002901,2022-09-24,Tier Downgraded,0,353,Bronze,,Event: Tier Downgraded
LOY00006365,CUST002901,2024-02-04,Bonus Points,436,789,Silver,CAMP004,Event: Bonus Points
LOY00001551,CUST002902,2022-09-27,Points Earned,366,366,Gold,,Event: Points Earned
LOY00011235,CUST002902,2023-03-08,Points Redeemed,-611,-245,Bronze,,Event: Points Redeemed
LOY00006445,CUST002902,2023-08-28,Points Redeemed,-302,-547,Bronze,CAMP001,Event: Points Redeemed
LOY00001387,CUST002902,2023-09-07,Points Earned,370,-177,Bronze,,Event: Points Earned
LOY00000914,CUST002902,2024-03-06,Points Redeemed,-539,-716,Silver,,Event: Points Redeemed
LOY00008542,CUST002902,2024-11-28,Points Earned,32,-684,Bronze,CAMP018,Event: Points Earned
LOY00002356,CUST002903,2023-06-24,Points Earned,495,495,Gold,,Event: Points Earned
LOY00009763,CUST002903,2024-04-29,Points Earned,357,852,Silver,,Event: Points Earned
LOY00006022,CUST002903,2024-10-19,Bonus Points,274,1126,Gold,,Event: Bonus Points
LOY00006588,CUST002904,2022-09-29,Points Earned,469,469,Gold,,Event: Points Earned
LOY00003487,CUST002904,2023-05-30,Points Redeemed,-160,309,Bronze,CAMP019,Event: Points Redeemed
LOY00000354,CUST002904,2023-08-31,Points Redeemed,-698,-389,Bronze,,Event: Points Redeemed
LOY00010804,CUST002904,2023-10-14,Points Earned,225,-164,Silver,CAMP020,Event: Points Earned
LOY00002158,CUST002904,2024-11-19,Points Earned,387,223,Silver,CAMP020,Event: Points Earned
LOY00014708,CUST002905,2022-03-07,Points Redeemed,-320,-320,Bronze,CAMP012,Event: Points Redeemed
LOY00009140,CUST002905,2022-09-04,Bonus Points,240,-80,Bronze,,Event: Bonus Points
LOY00004481,CUST002905,2024-03-20,Points Redeemed,-276,-356,Bronze,,Event: Points Redeemed
LOY00014175,CUST002905,2024-11-02,Points Earned,497,141,Silver,,Event: Points Earned
LOY00014959,CUST002906,2022-06-15,Points Redeemed,-658,-658,Bronze,CAMP001,Event: Points Redeemed
LOY00012944,CUST002906,2023-10-26,Birthday Bonus,237,-421,Gold,,Event: Birthday Bonus
LOY00007640,CUST002907,2022-08-04,Welcome Bonus,193,193,Bronze,,Event: Welcome Bonus
LOY00002254,CUST002907,2022-10-25,Points Earned,288,481,Silver,CAMP018,Event: Points Earned
LOY00012559,CUST002907,2023-12-19,Points Earned,353,834,Silver,CAMP009,Event: Points Earned
LOY00001903,CUST002907,2024-03-16,Bonus Points,298,1132,Silver,CAMP007,Event: Bonus Points
LOY00013692,CUST002907,2024-08-10,Points Earned,41,1173,Bronze,CAMP018,Event: Points Earned
LOY00013985,CUST002907,2024-09-09,Bonus Points,174,1347,Bronze,CAMP011,Event: Bonus Points
LOY00005243,CUST002908,2023-08-27,Points Earned,484,484,Silver,,Event: Points Earned
LOY00004363,CUST002908,2023-10-09,Points Earned,336,820,Bronze,CAMP016,Event: Points Earned
LOY00011324,CUST002909,2022-01-07,Points Earned,134,134,Silver,CAMP001,Event: Points Earned
LOY00013131,CUST002909,2023-06-03,Points Redeemed,-463,-329,Bronze,CAMP003,Event: Points Redeemed
LOY00007127,CUST002909,2023-12-15,Points Earned,194,-135,Bronze,CAMP006,Event: Points Earned
LOY00004641,CUST002909,2024-03-12,Points Earned,164,29,Bronze,,Event: Points Earned
LOY00013937,CUST002909,2024-09-09,Points Earned,454,483,Silver,CAMP011,Event: Points Earned
LOY00009194,CUST002910,2022-04-19,Points Redeemed,-583,-583,Bronze,,Event: Points Redeemed
LOY00010572,CUST002910,2022-12-30,Points Earned,25,-558,Silver,CAMP008,Event: Points Earned
LOY00011329,CUST002910,2023-02-02,Points Redeemed,-448,-1006,Platinum,CAMP016,Event: Points Redeemed
LOY00009593,CUST002910,2024-09-11,Points Earned,21,-985,Silver,,Event: Points Earned
LOY00006450,CUST002911,2022-05-08,Points Earned,252,252,Bronze,CAMP015,Event: Points Earned
LOY00013236,CUST002911,2023-09-07,Points Earned,198,450,Gold,,Event: Points Earned
LOY00008480,CUST002911,2023-12-07,Bonus Points,257,707,Bronze,CAMP002,Event: Bonus Points
LOY00008191,CUST002911,2023-12-17,Bonus Points,339,1046,Gold,,Event: Bonus Points
LOY00009287,CUST002911,2024-02-24,Points Redeemed,-887,159,Bronze,CAMP012,Event: Points Redeemed
LOY00006229,CUST002911,2024-03-04,Birthday Bonus,255,414,Bronze,,Event: Birthday Bonus
LOY00013704,CUST002911,2024-12-23,Bonus Points,275,689,Bronze,CAMP019,Event: Bonus Points
LOY00007476,CUST002912,2022-01-03,Points Redeemed,-713,-713,Gold,,Event: Points Redeemed
LOY00009122,CUST002912,2022-10-28,Points Redeemed,-426,-1139,Gold,,Event: Points Redeemed
LOY00013455,CUST002912,2024-11-01,Welcome Bonus,438,-701,Gold,CAMP018,Event: Welcome Bonus
LOY00013287,CUST002913,2023-03-19,Points Earned,141,141,Silver,CAMP013,Event: Points Earned
LOY00011232,CUST002914,2022-06-17,Points Redeemed,-124,-124,Gold,CAMP008,Event: Points Redeemed
LOY00008082,CUST002915,2022-01-03,Points Redeemed,-298,-298,Bronze,CAMP016,Event: Points Redeemed
LOY00011288,CUST002915,2022-05-18,Points Earned,23,-275,Bronze,CAMP014,Event: Points Earned
LOY00007651,CUST002915,2022-12-29,Points Earned,69,-206,Silver,CAMP013,Event: Points Earned
LOY00005350,CUST002915,2023-09-21,Points Earned,336,130,Gold,,Event: Points Earned
LOY00007420,CUST002916,2022-07-28,Referral Bonus,23,23,Platinum,,Event: Referral Bonus
LOY00004729,CUST002916,2022-10-09,Points Earned,39,62,Gold,CAMP011,Event: Points Earned
LOY00003749,CUST002916,2023-04-16,Tier Downgraded,0,62,Silver,CAMP012,Event: Tier Downgraded
LOY00013795,CUST002917,2023-03-02,Points Redeemed,-304,-304,Bronze,CAMP018,Event: Points Redeemed
LOY00013308,CUST002918,2022-05-06,Points Redeemed,-391,-391,Gold,CAMP009,Event: Points Redeemed
LOY00000504,CUST002918,2022-08-09,Birthday Bonus,25,-366,Bronze,,Event: Birthday Bonus
LOY00012617,CUST002918,2023-10-28,Birthday Bonus,269,-97,Gold,CAMP004,Event: Birthday Bonus
LOY00004912,CUST002919,2022-01-24,Points Earned,136,136,Bronze,,Event: Points Earned
LOY00005546,CUST002919,2023-05-13,Bonus Points,172,308,Gold,,Event: Bonus Points
LOY00013299,CUST002919,2023-09-19,Points Redeemed,-416,-108,Bronze,CAMP010,Event: Points Redeemed
LOY00005929,CUST002919,2023-11-02,Points Earned,188,80,Bronze,,Event: Points Earned
LOY00002447,CUST002919,2024-05-26,Bonus Points,232,312,Silver,CAMP006,Event: Bonus Points
LOY00006750,CUST002920,2022-01-15,Points Earned,68,68,Silver,CAMP008,Event: Points Earned
LOY00013404,CUST002920,2022-12-06,Bonus Points,253,321,Silver,,Event: Bonus Points
LOY00003070,CUST002920,2023-02-02,Points Earned,183,504,Gold,CAMP002,Event: Points Earned
LOY00000192,CUST002920,2023-07-13,Points Earned,42,546,Gold,CAMP016,Event: Points Earned
LOY00006071,CUST002920,2024-04-10,Bonus Points,369,915,Silver,CAMP015,Event: Bonus Points
LOY00005116,CUST002920,2024-08-31,Points Redeemed,-259,656,Silver,,Event: Points Redeemed
LOY00010626,CUST002921,2022-09-03,Referral Bonus,387,387,Silver,,Event: Referral Bonus
LOY00010047,CUST002921,2022-12-14,Bonus Points,87,474,Gold,,Event: Bonus Points
LOY00001155,CUST002921,2023-04-03,Points Earned,148,622,Silver,,Event: Points Earned
LOY00003967,CUST002921,2024-03-28,Points Redeemed,-51,571,Bronze,CAMP017,Event: Points Redeemed
LOY00012777,CUST002923,2022-04-19,Points Earned,360,360,Silver,,Event: Points Earned
LOY00012809,CUST002923,2024-01-24,Points Earned,458,818,Platinum,,Event: Points Earned
LOY00004407,CUST002923,2024-10-16,Points Redeemed,-687,131,Bronze,,Event: Points Redeemed
LOY00003312,CUST002923,2024-10-24,Points Earned,438,569,Silver,,Event: Points Earned
LOY00013202,CUST002924,2022-05-15,Tier Upgraded,0,0,Gold,CAMP011,Event: Tier Upgraded
LOY00014225,CUST002925,2022-03-25,Points Earned,433,433,Gold,CAMP007,Event: Points Earned
LOY00008514,CUST002925,2023-04-11,Bonus Points,101,534,Silver,CAMP012,Event: Bonus Points
LOY00000819,CUST002926,2022-03-24,Bonus Points,355,355,Silver,,Event: Bonus Points
LOY00013856,CUST002926,2022-10-24,Points Redeemed,-181,174,Silver,CAMP008,Event: Points Redeemed
LOY00007368,CUST002926,2022-11-28,Bonus Points,252,426,Bronze,CAMP006,Event: Bonus Points
LOY00012935,CUST002926,2023-02-18,Bonus Points,204,630,Silver,CAMP003,Event: Bonus Points
LOY00013062,CUST002926,2023-10-11,Welcome Bonus,77,707,Gold,CAMP007,Event: Welcome Bonus
LOY00013383,CUST002926,2023-10-11,Points Earned,113,820,Silver,,Event: Points Earned
LOY00009450,CUST002926,2024-05-31,Points Redeemed,-372,448,Silver,,Event: Points Redeemed
LOY00000782,CUST002926,2024-06-12,Points Redeemed,-301,147,Bronze,CAMP020,Event: Points Redeemed
LOY00006914,CUST002926,2024-09-20,Points Earned,120,267,Silver,,Event: Points Earned
LOY00003421,CUST002926,2024-11-16,Points Earned,399,666,Bronze,,Event: Points Earned
LOY00011323,CUST002927,2023-07-23,Birthday Bonus,461,461,Gold,CAMP013,Event: Birthday Bonus
LOY00000837,CUST002927,2024-07-11,Bonus Points,411,872,Silver,,Event: Bonus Points
LOY00008032,CUST002927,2024-09-13,Points Redeemed,-964,-92,Platinum,,Event: Points Redeemed
LOY00005829,CUST002928,2022-09-15,Points Redeemed,-702,-702,Silver,,Event: Points Redeemed
LOY00011349,CUST002928,2023-09-01,Birthday Bonus,218,-484,Gold,CAMP005,Event: Birthday Bonus
LOY00014181,CUST002928,2023-09-26,Points Earned,381,-103,Platinum,CAMP004,Event: Points Earned
LOY00014209,CUST002928,2024-11-27,Welcome Bonus,189,86,Bronze,CAMP013,Event: Welcome Bonus
LOY00012841,CUST002929,2022-02-05,Tier Upgraded,0,0,Gold,,Event: Tier Upgraded
LOY00000060,CUST002929,2022-08-06,Bonus Points,194,194,Bronze,CAMP013,Event: Bonus Points
LOY00001848,CUST002930,2022-07-23,Points Redeemed,-595,-595,Bronze,,Event: Points Redeemed
LOY00010517,CUST002930,2023-05-05,Referral Bonus,94,-501,Bronze,,Event: Referral Bonus
LOY00003919,CUST002930,2023-06-23,Points Redeemed,-582,-1083,Silver,,Event: Points Redeemed
LOY00005586,CUST002930,2024-01-23,Points Earned,107,-976,Platinum,,Event: Points Earned
LOY00003936,CUST002930,2024-05-07,Referral Bonus,64,-912,Silver,,Event: Referral Bonus
LOY00012141,CUST002931,2023-02-17,Points Redeemed,-163,-163,Silver,,Event: Points Redeemed
LOY00010291,CUST002931,2023-07-05,Bonus Points,286,123,Platinum,CAMP001,Event: Bonus Points
LOY00001226,CUST002931,2023-10-10,Points Redeemed,-247,-124,Bronze,,Event: Points Redeemed
LOY00004692,CUST002932,2022-07-24,Tier Upgraded,0,0,Silver,CAMP009,Event: Tier Upgraded
LOY00003601,CUST002932,2022-08-22,Bonus Points,87,87,Silver,CAMP005,Event: Bonus Points
LOY00012999,CUST002932,2022-09-18,Bonus Points,43,130,Bronze,CAMP013,Event: Bonus Points
LOY00004836,CUST002932,2024-03-13,Points Earned,131,261,Gold,CAMP007,Event: Points Earned
LOY00013350,CUST002932,2024-11-23,Bonus Points,500,761,Bronze,CAMP009,Event: Bonus Points
LOY00009499,CUST002933,2022-04-14,Points Redeemed,-288,-288,Bronze,,Event: Points Redeemed
LOY00014346,CUST002933,2022-05-12,Bonus Points,123,-165,Platinum,CAMP019,Event: Bonus Points
LOY00013515,CUST002933,2024-01-12,Tier Upgraded,0,-165,Silver,,Event: Tier Upgraded
LOY00012533,CUST002933,2024-05-06,Points Earned,331,166,Gold,CAMP002,Event: Points Earned
LOY00014947,CUST002933,2024-09-07,Points Earned,238,404,Silver,CAMP005,Event: Points Earned
LOY00011368,CUST002934,2022-02-25,Referral Bonus,92,92,Bronze,CAMP015,Event: Referral Bonus
LOY00011903,CUST002934,2022-05-18,Points Earned,500,592,Gold,CAMP016,Event: Points Earned
LOY00004777,CUST002934,2022-08-19,Points Redeemed,-780,-188,Bronze,,Event: Points Redeemed
LOY00010933,CUST002934,2022-10-26,Bonus Points,138,-50,Silver,CAMP007,Event: Bonus Points
LOY00008065,CUST002934,2023-02-28,Points Earned,154,104,Gold,,Event: Points Earned
LOY00012558,CUST002935,2022-10-16,Bonus Points,264,264,Silver,,Event: Bonus Points
LOY00007473,CUST002936,2022-06-22,Points Earned,417,417,Silver,CAMP008,Event: Points Earned
LOY00001450,CUST002936,2022-07-15,Points Earned,430,847,Bronze,,Event: Points Earned
LOY00006811,CUST002937,2022-05-28,Points Earned,434,434,Bronze,,Event: Points Earned
LOY00014051,CUST002937,2023-02-18,Points Redeemed,-592,-158,Bronze,,Event: Points Redeemed
LOY00008132,CUST002937,2024-06-19,Points Redeemed,-542,-700,Silver,,Event: Points Redeemed
LOY00013482,CUST002937,2024-10-24,Tier Upgraded,0,-700,Silver,CAMP007,Event: Tier Upgraded
LOY00004536,CUST002937,2024-11-01,Referral Bonus,439,-261,Bronze,,Event: Referral Bonus
LOY00007761,CUST002938,2022-01-18,Points Earned,347,347,Bronze,,Event: Points Earned
LOY00005201,CUST002938,2022-06-01,Points Redeemed,-606,-259,Silver,CAMP009,Event: Points Redeemed
LOY00002581,CUST002938,2023-01-25,Bonus Points,202,-57,Bronze,,Event: Bonus Points
LOY00001657,CUST002938,2023-10-07,Tier Downgraded,0,-57,Silver,,Event: Tier Downgraded
LOY00003553,CUST002938,2024-07-17,Points Earned,210,153,Bronze,CAMP015,Event: Points Earned
LOY00009072,CUST002939,2022-04-06,Points Earned,367,367,Bronze,CAMP007,Event: Points Earned
LOY00008067,CUST002939,2022-11-08,Points Redeemed,-234,133,Bronze,CAMP018,Event: Points Redeemed
LOY00008327,CUST002939,2022-12-12,Referral Bonus,483,616,Bronze,,Event: Referral Bonus
LOY00010899,CUST002939,2023-02-27,Tier Upgraded,0,616,Bronze,,Event: Tier Upgraded
LOY00001270,CUST002939,2024-01-09,Points Earned,154,770,Silver,CAMP013,Event: Points Earned
LOY00002962,CUST002939,2024-05-02,Bonus Points,312,1082,Gold,CAMP014,Event: Bonus Points
LOY00012151,CUST002940,2022-01-08,Points Redeemed,-296,-296,Silver,,Event: Points Redeemed
LOY00010186,CUST002940,2024-09-05,Bonus Points,90,-206,Bronze,CAMP001,Event: Bonus Points
LOY00010205,CUST002941,2022-01-06,Welcome Bonus,108,108,Platinum,,Event: Welcome Bonus
LOY00013076,CUST002941,2023-01-22,Referral Bonus,323,431,Silver,CAMP001,Event: Referral Bonus
LOY00005192,CUST002941,2024-11-02,Tier Upgraded,0,431,Gold,,Event: Tier Upgraded
LOY00003669,CUST002942,2022-08-03,Referral Bonus,51,51,Gold,,Event: Referral Bonus
LOY00011490,CUST002942,2023-01-12,Birthday Bonus,353,404,Silver,,Event: Birthday Bonus
LOY00007066,CUST002942,2024-03-23,Points Earned,445,849,Bronze,CAMP018,Event: Points Earned
LOY00009550,CUST002943,2024-09-14,Points Earned,331,331,Bronze,,Event: Points Earned
LOY00007390,CUST002944,2022-03-05,Points Earned,255,255,Silver,,Event: Points Earned
LOY00010619,CUST002944,2022-04-06,Points Earned,403,658,Silver,,Event: Points Earned
LOY00000577,CUST002944,2023-01-02,Points Earned,330,988,Bronze,,Event: Points Earned
LOY00013758,CUST002944,2024-12-10,Points Redeemed,-222,766,Bronze,,Event: Points Redeemed
LOY00013477,CUST002945,2023-01-28,Points Earned,148,148,Silver,CAMP008,Event: Points Earned
LOY00002703,CUST002945,2023-04-04,Points Redeemed,-763,-615,Bronze,CAMP006,Event: Points Redeemed
LOY00009637,CUST002945,2023-05-02,Points Redeemed,-925,-1540,Gold,,Event: Points Redeemed
LOY00012242,CUST002945,2023-05-30,Bonus Points,247,-1293,Gold,CAMP003,Event: Bonus Points
LOY00011521,CUST002945,2023-11-01,Points Earned,194,-1099,Gold,CAMP011,Event: Points Earned
LOY00008950,CUST002945,2024-10-07,Points Earned,142,-957,Platinum,CAMP006,Event: Points Earned
LOY00007718,CUST002946,2022-01-08,Tier Downgraded,0,0,Bronze,CAMP018,Event: Tier Downgraded
LOY00001952,CUST002946,2023-04-05,Bonus Points,110,110,Silver,CAMP016,Event: Bonus Points
LOY00013151,CUST002946,2023-05-16,Bonus Points,462,572,Silver,,Event: Bonus Points
LOY00013701,CUST002946,2024-10-22,Points Earned,390,962,Gold,CAMP010,Event: Points Earned
LOY00014169,CUST002947,2022-01-25,Points Earned,488,488,Silver,,Event: Points Earned
LOY00010962,CUST002947,2024-08-23,Points Redeemed,-190,298,Platinum,CAMP009,Event: Points Redeemed
LOY00000125,CUST002947,2024-12-15,Points Earned,491,789,Gold,,Event: Points Earned
LOY00000416,CUST002948,2022-02-03,Points Earned,487,487,Gold,CAMP019,Event: Points Earned
LOY00007695,CUST002948,2022-04-27,Welcome Bonus,85,572,Bronze,,Event: Welcome Bonus
LOY00004946,CUST002948,2023-02-05,Points Redeemed,-826,-254,Gold,,Event: Points Redeemed
LOY00008360,CUST002948,2024-06-02,Points Redeemed,-81,-335,Gold,,Event: Points Redeemed
LOY00003719,CUST002949,2022-03-07,Birthday Bonus,274,274,Silver,CAMP020,Event: Birthday Bonus
LOY00008403,CUST002950,2022-05-26,Points Redeemed,-211,-211,Silver,CAMP009,Event: Points Redeemed
LOY00005664,CUST002950,2022-07-23,Bonus Points,130,-81,Gold,CAMP013,Event: Bonus Points
LOY00008408,CUST002950,2023-04-02,Points Redeemed,-946,-1027,Bronze,CAMP016,Event: Points Redeemed
LOY00004642,CUST002950,2023-09-26,Bonus Points,19,-1008,Bronze,,Event: Bonus Points
LOY00013642,CUST002951,2022-03-09,Bonus Points,251,251,Silver,CAMP015,Event: Bonus Points
LOY00002778,CUST002951,2024-03-31,Points Earned,69,320,Bronze,CAMP002,Event: Points Earned
LOY00006978,CUST002951,2024-12-06,Points Earned,302,622,Bronze,,Event: Points Earned
LOY00010140,CUST002951,2024-12-18,Points Earned,182,804,Gold,CAMP009,Event: Points Earned
LOY00008877,CUST002952,2022-01-03,Points Earned,405,405,Silver,,Event: Points Earned
LOY00005498,CUST002952,2024-09-29,Points Earned,14,419,Bronze,,Event: Points Earned
LOY00007381,CUST002952,2024-12-18,Points Redeemed,-334,85,Silver,CAMP005,Event: Points Redeemed
LOY00003830,CUST002953,2024-01-28,Bonus Points,337,337,Silver,,Event: Bonus Points
LOY00010649,CUST002953,2024-10-10,Points Earned,159,496,Bronze,,Event: Points Earned
LOY00002334,CUST002954,2022-05-11,Points Redeemed,-652,-652,Silver,,Event: Points Redeemed
LOY00014134,CUST002954,2024-09-14,Birthday Bonus,176,-476,Silver,CAMP008,Event: Birthday Bonus
LOY00011920,CUST002954,2024-12-24,Welcome Bonus,499,23,Silver,,Event: Welcome Bonus
LOY00010642,CUST002955,2022-06-24,Points Earned,317,317,Bronze,,Event: Points Earned
LOY00005168,CUST002955,2023-02-15,Bonus Points,182,499,Bronze,CAMP002,Event: Bonus Points
LOY00007715,CUST002955,2023-02-24,Points Earned,247,746,Gold,,Event: Points Earned
LOY00010368,CUST002955,2023-09-12,Points Redeemed,-936,-190,Silver,CAMP016,Event: Points Redeemed
LOY00008310,CUST002956,2022-10-12,Points Earned,458,458,Silver,CAMP007,Event: Points Earned
LOY00003052,CUST002956,2023-01-31,Bonus Points,320,778,Bronze,,Event: Bonus Points
LOY00014620,CUST002956,2024-06-21,Points Earned,84,862,Gold,CAMP019,Event: Points Earned
LOY00004071,CUST002957,2022-07-03,Points Redeemed,-114,-114,Bronze,CAMP003,Event: Points Redeemed
LOY00001525,CUST002957,2024-03-14,Welcome Bonus,213,99,Silver,,Event: Welcome Bonus
LOY00008056,CUST002957,2024-06-08,Points Earned,308,407,Bronze,,Event: Points Earned
LOY00001751,CUST002958,2024-03-29,Points Earned,113,113,Bronze,,Event: Points Earned
LOY00012439,CUST002958,2024-05-19,Points Earned,327,440,Bronze,CAMP010,Event: Points Earned
LOY00006815,CUST002958,2024-08-27,Points Redeemed,-718,-278,Bronze,,Event: Points Redeemed
